station;lon;lat;date;value;uncertainty;source
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-02-20 12:48:00;60.71;0.17;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-03-02 10:46:00;61.57;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-03-12 08:45:00;62.79;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-03-22 06:43:00;63.57;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-04-01 04:42:00;62.97;0.16;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-04-11 02:40:00;64.36;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-04-21 00:39:00;66.76;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-04-30 22:37:00;67.15;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-05-10 20:36:00;67.47;0.16;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-05-20 18:34:00;67.04;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-05-30 16:33:00;67.36;0.16;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-06-09 14:31:00;67.87;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-06-19 12:30:00;68.37;0.07;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-06-29 10:28:00;68.53;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-07-09 08:27:00;68.50;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-07-19 06:26:00;67.72;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-07-29 04:24:00;66.97;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-08-08 02:23:00;66.86;0.07;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-08-18 00:21:00;66.60;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-08-27 22:20:00;66.09;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-09-06 20:18:00;65.67;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-09-16 18:17:00;65.56;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-09-26 16:15:00;64.45;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-10-06 14:14:00;63.32;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-10-16 12:12:00;62.94;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-10-26 10:11:00;63.04;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-11-05 08:09:00;62.43;0.08;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-11-15 06:08:00;63.51;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-11-25 04:06:00;64.88;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-12-05 02:05:00;64.84;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-12-15 00:03:00;64.27;0.16;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2010-12-24 22:02:00;64.22;0.17;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-01-03 20:00:00;64.19;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-01-13 17:59:00;64.19;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-01-23 15:58:00;63.68;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-02-02 13:56:00;63.15;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-02-12 11:55:00;63.56;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-02-22 09:53:00;62.92;0.09;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-03-04 07:52:00;63.81;0.06;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-03-14 05:50:00;64.70;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-03-24 03:49:00;63.77;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-04-03 01:47:00;64.72;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-04-12 23:46:00;64.85;0.18;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-04-22 21:44:00;66.18;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-05-02 19:43:00;66.09;0.24;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-05-12 17:41:00;67.29;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-05-22 15:40:00;67.62;0.08;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-06-01 13:38:00;67.20;0.07;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-06-11 11:37:00;67.97;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-06-21 09:35:00;68.13;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-07-01 07:34:00;68.19;0.14;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-07-11 05:32:00;67.71;0.17;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-07-21 03:31:00;67.27;0.17;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-07-31 01:29:00;67.34;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-08-09 23:28:00;66.37;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-08-19 21:27:00;65.46;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-08-29 19:25:00;64.33;0.07;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-09-08 17:24:00;63.79;0.11;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-09-18 15:22:00;63.69;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-09-28 13:21:00;63.75;0.12;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-10-08 11:19:00;64.20;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-10-18 09:18:00;64.03;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-10-28 07:16:00;63.41;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-11-07 05:15:00;63.55;0.16;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-11-17 03:13:00;63.61;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-11-27 01:12:00;64.64;0.11;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-12-06 23:10:00;64.80;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-12-16 21:09:00;64.55;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2011-12-26 19:07:00;65.07;0.16;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-01-05 17:06:00;66.06;0.21;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-01-15 15:04:00;66.15;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-01-25 13:03:00;64.92;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-02-04 11:01:00;65.49;0.13;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-02-14 09:00:00;66.72;0.10;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-02-24 06:59:00;65.48;0.15;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-03-05 04:57:00;65.28;0.11;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-03-15 02:56:00;66.02;0.11;hydroweb-J2
AMAZONAS_NEGRO-KM2384-EXP;-67.2919;0.0894;2012-03-25 00:54:00;66.41;0.11;hydroweb-J2
