station;lon;lat;date;value;uncertainty;source
CEATAL-IZMAIL;28.72;45.22;2015-11-01 00:00:00;6345.2;564.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2015-12-11 00:00:00;6000.7;203.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-01-10 00:00:00;3229.6;121.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-02-08 00:00:00;5735.6;194.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-03-09 00:00:00;10130.0;1542.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-04-08 00:00:00;9143.9;545.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-05-08 00:00:00;9742.7;1442.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-06-06 00:00:00;8947.9;534.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-07-06 00:00:00;8401.4;445.1;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-08-05 00:00:00;5233.6;434.9;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-09-04 00:00:00;8343.3;668.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-10-03 00:00:00;3908.9;313.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-11-22 00:00:00;7073.8;278.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2016-12-02 00:00:00;6082.3;537.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-01-01 00:00:00;4772.5;402.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-02-09 00:00:00;4541.2;159.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-03-01 00:00:00;4953.3;419.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-04-20 00:00:00;5033.0;411.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-05-09 00:00:00;6853.2;263.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-06-08 00:00:00;5891.8;200.9;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-07-08 00:00:00;3591.2;262.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-08-17 00:00:00;4171.0;335.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-09-05 00:00:00;2991.5;322.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-10-05 00:00:00;6326.9;554.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-11-04 00:00:00;3290.7;117.3;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2017-12-03 00:00:00;5834.6;200.1;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-01-02 00:00:00;7731.8;822.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-02-01 00:00:00;8010.3;903.5;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-03-03 00:00:00;7768.8;360.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-04-02 00:00:00;12244.9;2114.5;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-05-01 00:00:00;13667.3;1016.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-06-10 00:00:00;8102.4;411.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-07-10 00:00:00;7503.9;653.3;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-08-09 00:00:00;5423.4;177.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-09-07 00:00:00;4452.8;139.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-10-17 00:00:00;2721.7;380.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-11-06 00:00:00;2394.2;409.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2018-12-06 00:00:00;1670.2;512.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-01-04 00:00:00;5024.6;158.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-02-13 00:00:00;7558.3;784.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-03-15 00:00:00;7819.5;371.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-04-04 00:00:00;6624.8;231.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-05-03 00:00:00;5440.1;453.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-06-02 00:00:00;8539.5;1113.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-07-02 00:00:00;10175.0;670.3;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-08-10 00:00:00;4227.5;359.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-09-09 00:00:00;4203.5;131.1;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-10-19 00:00:00;2751.9;140.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-11-08 00:00:00;6916.8;670.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2019-12-07 00:00:00;5596.2;193.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-01-06 00:00:00;5786.3;494.3;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-02-15 00:00:00;5826.8;497.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-03-06 00:00:00;5593.3;477.1;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-04-14 00:00:00;4137.1;322.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-05-04 00:00:00;3486.3;122.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-06-08 00:00:00;4235.6;134.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-07-03 00:00:00;8944.4;1218.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-08-11 00:00:00;4967.8;420.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-09-10 00:00:00;3281.1;117.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-10-10 00:00:00;2893.5;147.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-11-09 00:00:00;5480.0;181.9;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2020-12-08 00:00:00;3011.9;325.0;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-01-07 00:00:00;6051.4;204.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-02-06 00:00:00;8071.9;932.3;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-03-08 00:00:00;8877.2;514.1;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-04-06 00:00:00;8041.3;397.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-05-06 00:00:00;7745.7;359.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-06-05 00:00:00;9620.3;608.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-07-05 00:00:00;5841.8;499.3;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-08-03 00:00:00;5782.5;195.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-09-02 00:00:00;3739.7;314.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-10-02 00:00:00;3678.8;123.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-11-01 00:00:00;3036.5;121.1;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2021-12-10 00:00:00;7704.0;814.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-01-09 00:00:00;7583.5;328.5;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-02-08 00:00:00;4028.8;123.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-03-09 00:00:00;5687.8;195.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-04-08 00:00:00;4284.9;134.9;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-05-08 00:00:00;2563.4;438.3;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-06-07 00:00:00;6336.0;235.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-07-06 00:00:00;6182.2;204.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-08-05 00:00:00;2641.1;368.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-09-04 00:00:00;3328.8;308.7;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-10-04 00:00:00;5080.5;416.8;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-11-12 00:00:00;6191.5;546.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2022-12-02 00:00:00;3978.0;311.5;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2023-01-01 00:00:00;8438.3;464.4;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2023-02-10 00:00:00;9827.6;634.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2023-03-01 00:00:00;6921.0;267.6;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2023-04-20 00:00:00;8503.3;1088.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2023-05-10 00:00:00;8273.6;430.3;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2023-06-09 00:00:00;10943.7;1773.2;GRDC_6742900
CEATAL-IZMAIL;28.72;45.22;2023-07-08 00:00:00;6831.5;259.9;GRDC_6742900
